Place 1,Place 2,Distance (km),Stars Place 1,Stars Place 2
Le Bistro Marbeuf,Louvre Museum,2.629125926131605,1,3
Le Bistro Marbeuf,Galeries Lafayette Haussmann,2.251805933997252,1,2
Le Bistro Marbeuf,Sainte-Chapelle,3.298523045287209,1,2
Le Bistro Marbeuf,Episode,3.636104361050297,1,2
Le Bistro Marbeuf,Bibliothèque Nationale de France - Richelieu,2.6026952834206676,1,1
Le Bistro Marbeuf,L'As du Fallafel,4.244761604089088,1,1
Le Bistro Marbeuf,Dumbo,2.959300552460772,1,1
Le Bistro Marbeuf,Hôtel des Invalides,1.3529599343303726,1,1
Le Bistro Marbeuf,Galerie Butte Montmartre,3.432951328663604,1,1
Le Bistro Marbeuf,tucked friperie,4.656457032266769,1,1
Le Bistro Marbeuf,Chinemachine,3.4960423034897596,1,1
Le Bistro Marbeuf,Shakespeare and Company,3.595111307971586,1,1
Le Bistro Marbeuf,Palace of Versailles,15.043052124847819,1,1
Le Bistro Marbeuf,Le Train Bleu,5.789944479241543,1,1
Le Bistro Marbeuf,La Poule au Pot,3.573995909685536,1,1
Le Procope,Musée de l'Orangerie,1.6065509639407423,2,3
Le Procope,Palais Garnier,2.088029336701942,2,3
Le Procope,Yann Couvreur Rosiers,1.6698845967978004,2,3
Le Procope,Des Gâteaux et du Pain,1.0277145711424245,2,3
Le Procope,L'Eclair de Génie Café,2.658923097111028,2,3
Le Procope,Pierre Hermé,2.4152323731807344,2,3
Le Procope,Stohrer,1.1518887515195453,2,3
Le Procope,Ritz Paris Le Comptoir,1.77052248637779,2,3
Le Procope,Louvre Museum,0.7900261548391062,2,3
Le Procope,Jardin du Luxembourg,0.8138308450358136,2,2
Le Procope,Montmartre,3.710469014138395,2,2
Le Procope,Bibliothèque Nationale de France - Richelieu,1.6794417467244938,2,1
Le Procope,L'As du Fallafel,1.5849314692406256,2,1
Le Procope,Dumbo,1.9799875695366114,2,1
Le Procope,Le Bistro Marbeuf,2.968022083412261,2,1
Le Procope,The Basilica of the Sacred Heart of Paris,3.710469014138395,2,1
Le Procope,Boutique of the French Comedie,1.203659729453492,2,1
Le Procope,Untucked friperie,2.3940431126284123,2,1
Le Procope,Chinemachine,3.6739855975949305,2,1
Le Procope,Shakespeare and Company,0.6660500600691225,2,1
Le Procope,Palace of Versailles,16.820138762662495,2,1
Le Procope,Le Train Bleu,2.8380965670054445,2,1
Le Procope,La Poule au Pot,1.264922202635908,2,1
Le Train Bleu,Musée de l'Orangerie,4.35771856331736,1,3
Le Train Bleu,Palais Garnier,4.379212490542813,1,3
Le Train Bleu,La Meringaie Martyrs,4.618708493427706,1,3
Le Train Bleu,Louvre Museum,3.2403813676391926,1,3
Le Train Bleu,Jardin du Luxembourg,2.7040037296130928,1,2
Le Train Bleu,Montmartre,5.258562843514592,1,2
Le Train Bleu,Le Procope,2.8380965670054445,1,2
Le Train Bleu,Notre Dame,1.964994205792604,1,2
Le Train Bleu,Bontemps La Pâtisserie,1.750795567488367,1,2
Le Train Bleu,Boulangerie Utopie,2.243072070147729,1,2
Le Train Bleu,Fou de Pâtisserie,2.50222051811568,1,2
Le Train Bleu,Cedric Grolet Café,4.326707172100948,1,2
Le Train Bleu,Chapon et la Chocolaterie de l'Eglise,3.299780274554053,1,2
Le Train Bleu,Bibliothèque Nationale de France - Richelieu,3.7719829828315388,1,1
Le Train Bleu,L'As du Fallafel,1.8149812329338826,1,1
Le Train Bleu,Dumbo,3.7625887760369094,1,1
Le Train Bleu,Le Bistro Marbeuf,5.789944479241543,1,1
Le Train Bleu,The Basilica of the Sacred Heart of Paris,5.258562843514592,1,1
Le Train Bleu,Boutique of the French Comedie,3.675661466703712,1,1
Le Train Bleu,Untucked friperie,1.5840022063442096,1,1
Le Train Bleu,Café Kitsuné Louvre,3.468404201187447,1,1
Le Train Bleu,BO&MIE,2.5800746985831844,1,1
Le Train Bleu,La Poule au Pot,2.5308458011549937,1,1
Louise Café,Musée de l'Orangerie,1.5974891218355485,1,3
Louise Café,Arc de Triomphe,3.8455689547734506,1,3
Louise Café,Yann Couvreur Rosiers,1.755551393801706,1,3
Louise Café,Des Gâteaux et du Pain,0.9392467583304073,1,3
Louise Café,L'Eclair de Génie Café,2.6313835721621484,1,3
Louise Café,Pierre Hermé,2.3890135883534405,1,3
Louise Café,Stohrer,1.2396499883699579,1,3
Louise Café,Ritz Paris Le Comptoir,1.793167216968104,1,3
Louise Café,Louvre Museum,0.8462207162408095,1,3
Louise Café,Galeries Lafayette Haussmann,2.3415956061496455,1,2
Louise Café,Sainte-Chapelle,0.6101811075591874,1,2
Louise Café,Episode,1.4483041636334355,1,2
Louise Café,Bibliothèque Nationale de France - Richelieu,1.7381081163464573,1,1
Louise Café,L'As du Fallafel,1.669900092088664,1,1
Louise Café,Chez Alain Miam Miam,1.986751036366257,1,1
Louise Café,Hôtel des Invalides,1.8295048416810005,1,1
Louise Café,Galerie Butte Montmartre,3.6759872700125906,1,1
Louise Café,tucked friperie,2.3005716593015912,1,1
Louise Café,Chinemachine,3.7338159460728995,1,1
Louise Café,Shakespeare and Company,0.7330086277702677,1,1
Louise Café,Palace of Versailles,16.73305715915965,1,1
Louise Café,Le Train Bleu,2.8864068836883554,1,1
Louise Café,La Poule au Pot,1.3566037311525951,1,1
Louvre Museum,Musée de l'Orangerie,1.153531891036395,3,3
Louvre Museum,Palais Garnier,1.3204516309459065,3,3
Louvre Museum,La Meringaie Martyrs,2.0535031185616957,3,3
Louvre Museum,Jardin du Luxembourg,1.6014743748550049,3,2
Louvre Museum,Montmartre,2.929930581516645,3,2
Louvre Museum,Le Procope,0.7900261548391062,3,2
Louvre Museum,Notre Dame,1.2906123637085407,3,2
Louvre Museum,Bontemps La Pâtisserie,1.722456914912669,3,2
Louvre Museum,Boulangerie Utopie,2.400085255861875,3,2
Louvre Museum,Fou de Pâtisserie,1.0945751703322948,3,2
Louvre Museum,Cedric Grolet Café,1.18387455282883,3,2
Louvre Museum,Chapon et la Chocolaterie de l'Eglise,1.2531768583118568,3,2
Louvre Museum,Bibliothèque Nationale de France - Richelieu,0.8919921663308956,3,1
Louvre Museum,L'As du Fallafel,1.6159272005879697,3,1
Louvre Museum,Dumbo,1.222024214408201,3,1
Louvre Museum,Le Bistro Marbeuf,2.629125926131605,3,1
Louvre Museum,The Basilica of the Sacred Heart of Paris,2.929930581516645,3,1
Louvre Museum,Boutique of the French Comedie,0.4607418171808093,3,1
Louvre Museum,Untucked friperie,2.3878303935711247,3,1
Louvre Museum,Café Kitsuné Louvre,0.32543864780118886,3,1
Louvre Museum,BO&MIE,0.9082006598171708,3,1
Louvre Museum,Plaza Athénée,2.530137324801126,3,1
Louvre Museum,Bistrot Paul Bert,3.1875834632579694,3,1
Montmartre,Musée de l'Orangerie,2.9549361215639265,2,3
Montmartre,Yann Couvreur Rosiers,3.4741998895742303,2,3
Montmartre,Des Gâteaux et du Pain,4.290227380275149,2,3
Montmartre,L'Eclair de Génie Café,3.374517247420648,2,3
Montmartre,Pierre Hermé,3.287676985737868,2,3
Montmartre,Stohrer,2.761285120696511,2,3
Montmartre,Ritz Paris Le Comptoir,2.3543725094742887,2,3
Montmartre,Louvre Museum,2.929930581516645,2,3
Montmartre,Jardin du Luxembourg,4.524025497184619,2,2
Montmartre,Galeries Lafayette Haussmann,1.6481485952758637,2,2
Montmartre,Sainte-Chapelle,3.4819071251424707,2,2
Montmartre,Episode,2.876717109026131,2,2
Montmartre,Bibliothèque Nationale de France - Richelieu,2.0405475091332685,2,1
Montmartre,L'As du Fallafel,3.5012507321608934,2,1
Montmartre,Dumbo,1.7457756643945657,2,1
Montmartre,Le Bistro Marbeuf,3.6603618151089488,2,1
Montmartre,The Basilica of the Sacred Heart of Paris,0.0,2,1
Montmartre,tucked friperie,3.3123153063590145,2,1
Montmartre,Chinemachine,0.19139899023282422,2,1
Montmartre,Shakespeare and Company,3.802461461655701,2,1
Montmartre,Palace of Versailles,18.662839559732785,2,1
Montmartre,Le Train Bleu,5.258562843514592,2,1
Montmartre,La Poule au Pot,2.915530585769705,2,1
Musée de l'Orangerie,Eiffel Tower,2.1415201500613614,3,3
Musée de l'Orangerie,Arc de Triomphe,2.3047134238567635,3,3
Musée de l'Orangerie,Yann Couvreur Rosiers,2.8242309193002573,3,3
Musée de l'Orangerie,Des Gâteaux et du Pain,1.5445028639912697,3,3
Musée de l'Orangerie,L'Eclair de Génie Café,1.1256693461349883,3,3
Musée de l'Orangerie,Pierre Hermé,0.8830776889685236,3,3
Musée de l'Orangerie,Stohrer,1.7960722755258365,3,3
Musée de l'Orangerie,Ritz Paris Le Comptoir,0.6116576351995205,3,3
Musée de l'Orangerie,Louvre Museum,1.153531891036395,3,3
Musée de l'Orangerie,Galeries Lafayette Haussmann,1.307341028473433,3,2
Musée de l'Orangerie,Sainte-Chapelle,1.8545060613662774,3,2
Musée de l'Orangerie,Episode,2.165804118007678,3,2
Musée de l'Orangerie,Bibliothèque Nationale de France - Richelieu,1.2796485037299237,3,1
Musée de l'Orangerie,Louise Café,1.5974891218355485,3,1
Musée de l'Orangerie,Chez Alain Miam Miam,2.739651200173928,3,1
Musée de l'Orangerie,Hôtel des Invalides,1.0844957484693007,3,1
Musée de l'Orangerie,Galerie Butte Montmartre,2.7772183006294657,3,1
Musée de l'Orangerie,tucked friperie,3.190016585169695,3,1
Musée de l'Orangerie,Chinemachine,2.84339661494067,3,1
Musée de l'Orangerie,Shakespeare and Company,2.176555267122029,3,1
Musée de l'Orangerie,Palace of Versailles,16.18399171788433,3,1
Musée de l'Orangerie,Le Train Bleu,4.35771856331736,3,1
Musée de l'Orangerie,La Poule au Pot,2.100710461636464,3,1
Notre Dame,Musée de l'Orangerie,2.3927317893475557,2,3
Notre Dame,Palais Garnier,2.5277102043915955,2,3
Notre Dame,Yann Couvreur Rosiers,0.8453893097982423,2,3
Notre Dame,Des Gâteaux et du Pain,1.9150724270903228,2,3
Notre Dame,L'Eclair de Génie Café,3.501658872059413,2,3
Notre Dame,Pierre Hermé,3.255660097935194,2,3
Notre Dame,Stohrer,1.0493688513223272,2,3
Notre Dame,Ritz Paris Le Comptoir,2.366677237946606,2,3
Notre Dame,Louvre Museum,1.2906123637085407,2,3
Notre Dame,Jardin du Luxembourg,1.2430995856994904,2,2
Notre Dame,Montmartre,3.8003502350795375,2,2
Notre Dame,Le Procope,0.9388881334634936,2,2
Notre Dame,Bibliothèque Nationale de France - Richelieu,1.9640042448239439,2,1
Notre Dame,L'As du Fallafel,0.7535015529981334,2,1
Notre Dame,Dumbo,2.0919473783089706,2,1
Notre Dame,Le Bistro Marbeuf,3.8322234843905654,2,1
Notre Dame,The Basilica of the Sacred Heart of Paris,3.8003502350795375,2,1
Notre Dame,Boutique of the French Comedie,1.7418273319324735,2,1
Notre Dame,Untucked friperie,1.5148606718729554,2,1
Notre Dame,Shakespeare and Company,0.280024348081053,2,1
Notre Dame,Palace of Versailles,17.6898364046006,2,1
Notre Dame,Le Train Bleu,1.964994205792604,2,1
Notre Dame,La Poule au Pot,0.9007977493499577,2,1
Palace of Versailles,Musée de l'Orangerie,16.18399171788433,1,3
Palace of Versailles,Palais Garnier,17.15397128737247,1,3
Palace of Versailles,Yann Couvreur Rosiers,18.48765002543869,1,3
Palace of Versailles,Des Gâteaux et du Pain,15.794570453292787,1,3
Palace of Versailles,L'Eclair de Génie Café,15.36908937252499,1,3
Palace of Versailles,Pierre Hermé,15.516680406323072,1,3
Palace of Versailles,Stohrer,17.759515152179965,1,3
Palace of Versailles,Ritz Paris Le Comptoir,16.735969649021232,1,3
Palace of Versailles,Louvre Museum,17.061812910254016,1,3
Palace of Versailles,Jardin du Luxembourg,16.522026121221113,1,2
Palace of Versailles,Montmartre,18.662839559732785,1,2
Palace of Versailles,Le Procope,16.820138762662495,1,2
Palace of Versailles,Notre Dame,17.6898364046006,1,2
Palace of Versailles,Bibliothèque Nationale de France - Richelieu,17.463505941099676,1,1
Palace of Versailles,L'As du Fallafel,18.40072980802915,1,1
Palace of Versailles,Dumbo,17.872775250511786,1,1
Palace of Versailles,Le Bistro Marbeuf,15.043052124847819,1,1
Palace of Versailles,The Basilica of the Sacred Heart of Paris,18.662839559732785,1,1
Palace of Versailles,Boutique of the French Comedie,16.95895159623495,1,1
Palace of Versailles,Untucked friperie,19.20036162765712,1,1
Palace of Versailles,Café Kitsuné Louvre,17.140444729968937,1,1
Palace of Versailles,Le Train Bleu,19.06763037954725,1,1
Palace of Versailles,La Poule au Pot,17.994553940992674,1,1
Palais Garnier,Musée de l'Orangerie,1.106647210669032,3,3
Palais Garnier,Yann Couvreur Rosiers,2.6161112686459016,3,3
Palais Garnier,Des Gâteaux et du Pain,2.4716648006491675,3,3
Palais Garnier,L'Eclair de Génie Café,1.8067743681299955,3,3
Palais Garnier,Pierre Hermé,1.6389547355630008,3,3
Palais Garnier,Stohrer,1.5672671365203916,3,3
Palais Garnier,Ritz Paris Le Comptoir,0.49786662654389746,3,3
Palais Garnier,Louvre Museum,1.3204516309459065,3,3
Palais Garnier,Jardin du Luxembourg,2.8759191811193663,3,2
Palais Garnier,Montmartre,1.858014522000197,3,2
Palais Garnier,Sainte-Chapelle,2.053278481316083,3,2
Palais Garnier,Episode,1.8810366638751381,3,2
Palais Garnier,Bibliothèque Nationale de France - Richelieu,0.6174956310028816,3,1
Palais Garnier,L'As du Fallafel,2.593339548275064,3,1
Palais Garnier,Dumbo,0.8385120691306114,3,1
Palais Garnier,Le Bistro Marbeuf,2.158865689717734,3,1
Palais Garnier,The Basilica of the Sacred Heart of Paris,1.858014522000197,3,1
Palais Garnier,tucked friperie,2.78810582779641,3,1
Palais Garnier,Chinemachine,1.7593713149168575,3,1
Palais Garnier,Shakespeare and Company,2.4139337109326235,3,1
Palais Garnier,Palace of Versailles,17.15397128737247,3,1
Palais Garnier,Le Train Bleu,4.379212490542813,3,1
Palais Garnier,La Poule au Pot,1.8589840561639968,3,1
Pierre Hermé,Musée de l'Orangerie,0.8830776889685236,3,3
Pierre Hermé,Palais Garnier,1.6389547355630008,3,3
Pierre Hermé,La Meringaie Martyrs,2.5667284926505523,3,3
Pierre Hermé,Stohrer,2.6706769922850344,3,3
Pierre Hermé,Ritz Paris Le Comptoir,1.2631960190879448,3,3
Pierre Hermé,Louvre Museum,2.036341943223596,3,3
Pierre Hermé,Jardin du Luxembourg,2.919159775606251,3,2
Pierre Hermé,Montmartre,3.287676985737868,3,2
Pierre Hermé,Le Procope,2.4152323731807344,3,2
Pierre Hermé,Notre Dame,3.255660097935194,3,2
Pierre Hermé,Bontemps La Pâtisserie,3.7568218875301054,3,2
Pierre Hermé,Boulangerie Utopie,4.321455878214092,3,2
Pierre Hermé,Fou de Pâtisserie,3.0766785359142865,3,2
Pierre Hermé,Bibliothèque Nationale de France - Richelieu,2.032146818843903,3,1
Pierre Hermé,L'As du Fallafel,3.651174117197897,3,1
Pierre Hermé,Dumbo,2.4056976137872903,3,1
Pierre Hermé,Le Bistro Marbeuf,0.5956372757765601,3,1
Pierre Hermé,The Basilica of the Sacred Heart of Paris,3.287676985737868,3,1
Pierre Hermé,Boutique of the French Comedie,1.6970379175560166,3,1
Pierre Hermé,Untucked friperie,4.406707680965094,3,1
Pierre Hermé,Café Kitsuné Louvre,1.9220653865679767,3,1
Pierre Hermé,Le Train Bleu,5.218183708759984,3,1
Pierre Hermé,La Poule au Pot,2.978358660362784,3,1
Plaza Athénée,Musée de l'Orangerie,1.3823721567354639,1,3
Plaza Athénée,Palais Garnier,2.119243257828541,1,3
Plaza Athénée,La Meringaie Martyrs,3.0036477097566547,1,3
Plaza Athénée,Louvre Museum,2.530137324801126,1,3
Plaza Athénée,Jardin du Luxembourg,3.278273132008225,1,2
Plaza Athénée,Montmartre,3.6707439935161705,1,2
Plaza Athénée,Le Procope,2.849305781139027,1,2
Plaza Athénée,Notre Dame,3.720697591731373,1,2
Plaza Athénée,Bontemps La Pâtisserie,4.252579123690389,1,2
Plaza Athénée,Boulangerie Utopie,4.83288495568465,1,2
Plaza Athénée,Fou de Pâtisserie,3.5828776938744173,1,2
Plaza Athénée,Cedric Grolet Café,1.9530534012786862,1,2
Plaza Athénée,Chapon et la Chocolaterie de l'Eglise,2.5668119915568006,1,2
Plaza Athénée,Bibliothèque Nationale de France - Richelieu,2.5399957279524568,1,1
Plaza Athénée,L'As du Fallafel,4.146011593618366,1,1
Plaza Athénée,Dumbo,2.906246619958965,1,1
Plaza Athénée,Le Bistro Marbeuf,0.13309626464664856,1,1
Plaza Athénée,The Basilica of the Sacred Heart of Paris,3.6707439935161705,1,1
Plaza Athénée,Boutique of the French Comedie,2.2056789018134326,1,1
Plaza Athénée,Untucked friperie,4.909320723263764,1,1
Plaza Athénée,Café Kitsuné Louvre,2.4298488378556886,1,1
Plaza Athénée,BO&MIE,3.4105289930384775,1,1
Plaza Athénée,La Poule au Pot,3.4827210493921297,1,1
Ritz Paris Le Comptoir,Musée de l'Orangerie,0.6116576351995205,3,3
Ritz Paris Le Comptoir,Palais Garnier,0.49786662654389746,3,3
Ritz Paris Le Comptoir,La Meringaie Martyrs,1.5054268266424584,3,3
Ritz Paris Le Comptoir,Louvre Museum,1.0817564759752414,3,3
Ritz Paris Le Comptoir,Jardin du Luxembourg,2.515757407120957,3,2
Ritz Paris Le Comptoir,Montmartre,2.3543725094742887,3,2
Ritz Paris Le Comptoir,Le Procope,1.77052248637779,3,2
Ritz Paris Le Comptoir,Notre Dame,2.366677237946606,3,2
Ritz Paris Le Comptoir,Bontemps La Pâtisserie,2.673619935291223,3,2
Ritz Paris Le Comptoir,Boulangerie Utopie,3.1041832264746385,3,2
Ritz Paris Le Comptoir,Fou de Pâtisserie,1.9323914443215482,3,2
Ritz Paris Le Comptoir,Cedric Grolet Café,0.26618851271371,3,2
Ritz Paris Le Comptoir,Bibliothèque Nationale de France - Richelieu,0.7708954056936805,3,1
Ritz Paris Le Comptoir,L'As du Fallafel,2.5765375326946027,3,1
Ritz Paris Le Comptoir,Dumbo,1.146713936206118,3,1
Ritz Paris Le Comptoir,Le Bistro Marbeuf,1.8319854269310987,3,1
Ritz Paris Le Comptoir,The Basilica of the Sacred Heart of Paris,2.3543725094742887,3,1
Ritz Paris Le Comptoir,Boutique of the French Comedie,0.6248550057583616,3,1
Ritz Paris Le Comptoir,Untucked friperie,3.2673670158038903,3,1
Ritz Paris Le Comptoir,Café Kitsuné Louvre,0.8269007928460438,3,1
Ritz Paris Le Comptoir,BO&MIE,1.787625616983994,3,1
Ritz Paris Le Comptoir,Le Train Bleu,4.295094488075659,3,1
Ritz Paris Le Comptoir,La Poule au Pot,1.853749784798226,3,1
Sainte-Chapelle,Musée de l'Orangerie,1.8545060613662774,2,3
Sainte-Chapelle,Palais Garnier,2.053278481316083,2,3
Sainte-Chapelle,Yann Couvreur Rosiers,1.1577795362984005,2,3
Sainte-Chapelle,Des Gâteaux et du Pain,1.5479400880761955,2,3
Sainte-Chapelle,L'Eclair de Génie Café,2.9653319986871454,2,3
Sainte-Chapelle,Pierre Hermé,2.7193794103691324,2,3
Sainte-Chapelle,Stohrer,0.7563327590014821,2,3
Sainte-Chapelle,Ritz Paris Le Comptoir,1.8492857504960423,2,3
Sainte-Chapelle,Louvre Museum,0.7675581388717544,2,3
Sainte-Chapelle,Jardin du Luxembourg,1.154041572195884,2,2
Sainte-Chapelle,Montmartre,3.4819071251424707,2,2
Sainte-Chapelle,Episode,0.8724261938190253,2,2
Sainte-Chapelle,Bibliothèque Nationale de France - Richelieu,1.5319932285418607,2,1
Sainte-Chapelle,L'As du Fallafel,1.0756473065895338,2,1
Sainte-Chapelle,Dumbo,1.7381077841645374,2,1
Sainte-Chapelle,Le Bistro Marbeuf,3.298523045287209,2,1
Sainte-Chapelle,The Basilica of the Sacred Heart of Paris,3.4819071251424707,2,1
Sainte-Chapelle,tucked friperie,1.6916687690773458,2,1
Sainte-Chapelle,Chinemachine,3.4705151718995353,2,1
Sainte-Chapelle,Shakespeare and Company,0.3610987536297227,2,1
Sainte-Chapelle,Palace of Versailles,17.338362086046306,2,1
Sainte-Chapelle,Le Train Bleu,2.5032167848036404,2,1
Sainte-Chapelle,La Poule au Pot,0.7834986563158793,2,1
Shakespeare and Company,Musée de l'Orangerie,2.176555267122029,1,3
Shakespeare and Company,Palais Garnier,2.4139337109326235,1,3
Shakespeare and Company,Yann Couvreur Rosiers,1.0961214716943648,1,3
Shakespeare and Company,Des Gâteaux et du Pain,1.6354519378626227,1,3
Shakespeare and Company,L'Eclair de Génie Café,3.271674611848099,1,3
Shakespeare and Company,Pierre Hermé,3.0259089251140963,1,3
Shakespeare and Company,Stohrer,1.0452323104588155,1,3
Shakespeare and Company,Ritz Paris Le Comptoir,2.2055063904674417,1,3
Shakespeare and Company,Louvre Museum,1.1243913296999386,1,3
Shakespeare and Company,Jardin du Luxembourg,1.0102656030385184,1,2
Shakespeare and Company,Montmartre,3.802461461655701,1,2
Shakespeare and Company,Le Procope,0.6660500600691225,1,2
Shakespeare and Company,Notre Dame,0.280024348081053,1,2
Shakespeare and Company,Bibliothèque Nationale de France - Richelieu,1.8846523286474361,1,1
Shakespeare and Company,L'As du Fallafel,1.0050756789115682,1,1
Shakespeare and Company,Dumbo,2.066804856108653,1,1
Shakespeare and Company,Le Bistro Marbeuf,3.595111307971586,1,1
Shakespeare and Company,The Basilica of the Sacred Heart of Paris,3.802461461655701,1,1
Shakespeare and Company,Boutique of the French Comedie,1.5847282542947871,1,1
Shakespeare and Company,Untucked friperie,1.7866507924669135,1,1
Shakespeare and Company,Palace of Versailles,17.414697695920086,1,1
Shakespeare and Company,Le Train Bleu,2.1949198724542414,1,1
Shakespeare and Company,La Poule au Pot,0.9788073788268518,1,1
Stohrer,Musée de l'Orangerie,1.7960722755258365,3,3
Stohrer,Palais Garnier,1.5672671365203916,3,3
Stohrer,La Meringaie Martyrs,1.9584200410666996,3,3
Stohrer,Ritz Paris Le Comptoir,1.5416519457791527,3,3
Stohrer,Louvre Museum,0.7050426654239594,3,3
Stohrer,Jardin du Luxembourg,1.8975575389744053,3,2
Stohrer,Montmartre,2.761285120696511,3,2
Stohrer,Le Procope,1.1518887515195453,3,2
Stohrer,Notre Dame,1.0493688513223272,3,2
Stohrer,Bontemps La Pâtisserie,1.1333461464041223,3,2
Stohrer,Boulangerie Utopie,1.6971045737407884,3,2
Stohrer,Fou de Pâtisserie,0.4061631423876655,3,2
Stohrer,Cedric Grolet Café,1.528916175647685,3,2
Stohrer,Bibliothèque Nationale de France - Richelieu,0.9618562344628673,3,1
Stohrer,L'As du Fallafel,1.039118428095249,3,1
Stohrer,Dumbo,1.0426476446903903,3,1
Stohrer,Le Bistro Marbeuf,3.266209408146114,3,1
Stohrer,The Basilica of the Sacred Heart of Paris,2.761285120696511,3,1
Stohrer,Boutique of the French Comedie,0.976619217932731,3,1
Stohrer,Untucked friperie,1.7403663509155907,3,1
Stohrer,Café Kitsuné Louvre,0.7502868016021079,3,1
Stohrer,Le Train Bleu,2.8122078346726576,3,1
Stohrer,La Poule au Pot,0.3130276057401654,3,1
The Basilica of the Sacred Heart of Paris,Musée de l'Orangerie,2.9549361215639265,1,3
The Basilica of the Sacred Heart of Paris,Yann Couvreur Rosiers,3.4741998895742303,1,3
The Basilica of the Sacred Heart of Paris,Des Gâteaux et du Pain,4.290227380275149,1,3
The Basilica of the Sacred Heart of Paris,L'Eclair de Génie Café,3.374517247420648,1,3
The Basilica of the Sacred Heart of Paris,Pierre Hermé,3.287676985737868,1,3
The Basilica of the Sacred Heart of Paris,Stohrer,2.761285120696511,1,3
The Basilica of the Sacred Heart of Paris,Ritz Paris Le Comptoir,2.3543725094742887,1,3
The Basilica of the Sacred Heart of Paris,Louvre Museum,2.929930581516645,1,3
The Basilica of the Sacred Heart of Paris,Jardin du Luxembourg,4.524025497184619,1,2
The Basilica of the Sacred Heart of Paris,Galeries Lafayette Haussmann,1.6481485952758637,1,2
The Basilica of the Sacred Heart of Paris,Sainte-Chapelle,3.4819071251424707,1,2
The Basilica of the Sacred Heart of Paris,Episode,2.876717109026131,1,2
The Basilica of the Sacred Heart of Paris,Bibliothèque Nationale de France - Richelieu,2.0405475091332685,1,1
The Basilica of the Sacred Heart of Paris,L'As du Fallafel,3.5012507321608934,1,1
The Basilica of the Sacred Heart of Paris,Dumbo,1.7457756643945657,1,1
The Basilica of the Sacred Heart of Paris,Le Bistro Marbeuf,3.6603618151089488,1,1
The Basilica of the Sacred Heart of Paris,Galerie Butte Montmartre,0.23965421903432996,1,1
The Basilica of the Sacred Heart of Paris,tucked friperie,3.3123153063590145,1,1
The Basilica of the Sacred Heart of Paris,Chinemachine,0.19139899023282422,1,1
The Basilica of the Sacred Heart of Paris,Shakespeare and Company,3.802461461655701,1,1
The Basilica of the Sacred Heart of Paris,Palace of Versailles,18.662839559732785,1,1
The Basilica of the Sacred Heart of Paris,Le Train Bleu,5.258562843514592,1,1
The Basilica of the Sacred Heart of Paris,La Poule au Pot,2.915530585769705,1,1
Untucked friperie,Musée de l'Orangerie,3.5269639063427656,1,3
Untucked friperie,Palais Garnier,3.20070427648281,1,3
Untucked friperie,Yann Couvreur Rosiers,0.7336951562200081,1,3
Untucked friperie,Des Gâteaux et du Pain,3.4104389629599767,1,3
Untucked friperie,L'Eclair de Génie Café,4.644498278494279,1,3
Untucked friperie,Pierre Hermé,4.406707680965094,1,3
Untucked friperie,Stohrer,1.7403663509155907,1,3
Untucked friperie,Ritz Paris Le Comptoir,3.2673670158038903,1,3
Untucked friperie,Louvre Museum,2.3878303935711247,1,3
Untucked friperie,Jardin du Luxembourg,2.73513993232911,1,2
Untucked friperie,Montmartre,3.74899823133337,1,2
Untucked friperie,Episode,1.373109228666247,1,2
Untucked friperie,Bibliothèque Nationale de France - Richelieu,2.588198598526759,1,1
Untucked friperie,L'As du Fallafel,0.8123939687687425,1,1
Untucked friperie,Dumbo,2.4474991134809945,1,1
Untucked friperie,Le Bistro Marbeuf,5.002285633557052,1,1
Untucked friperie,The Basilica of the Sacred Heart of Paris,3.74899823133337,1,1
Untucked friperie,Boutique of the French Comedie,2.7167320850575383,1,1
Untucked friperie,Chinemachine,3.833789726295572,1,1
Untucked friperie,Shakespeare and Company,1.7866507924669135,1,1
Untucked friperie,Palace of Versailles,19.20036162765712,1,1
Untucked friperie,Le Train Bleu,1.5840022063442096,1,1
Untucked friperie,La Poule au Pot,1.4294330663182127,1,1
Yann Couvreur Rosiers,Musée de l'Orangerie,2.8242309193002573,3,3
Yann Couvreur Rosiers,Palais Garnier,2.6161112686459016,3,3
Yann Couvreur Rosiers,Des Gâteaux et du Pain,2.6931310136612674,3,3
Yann Couvreur Rosiers,L'Eclair de Génie Café,3.9478548242911713,3,3
Yann Couvreur Rosiers,Pierre Hermé,3.7069987209817414,3,3
Yann Couvreur Rosiers,Stohrer,1.074626731605842,3,3
Yann Couvreur Rosiers,Ritz Paris Le Comptoir,2.615855040378036,3,3
Yann Couvreur Rosiers,Louvre Museum,1.674571252278972,3,3
Yann Couvreur Rosiers,Jardin du Luxembourg,2.0884753906615696,3,2
Yann Couvreur Rosiers,Montmartre,3.4741998895742303,3,2
Yann Couvreur Rosiers,Le Procope,1.6698845967978004,3,2
Yann Couvreur Rosiers,Notre Dame,0.8453893097982423,3,2
Yann Couvreur Rosiers,Bontemps La Pâtisserie,0.06655184761658998,3,2
Yann Couvreur Rosiers,Bibliothèque Nationale de France - Richelieu,1.9992313054805146,3,1
Yann Couvreur Rosiers,L'As du Fallafel,0.09188775707945375,3,1
Yann Couvreur Rosiers,Dumbo,1.949300555874563,3,1
Yann Couvreur Rosiers,Le Bistro Marbeuf,4.301391447667114,3,1
